#LineFullDataSet,Timestamp,AirHumidity,AirPressure,AirTemperature,GasCHRatio,GasCO2Concentration,GasEthaneConcentration,GasHexaneConcentration,GasHhvEnergy,GasIbutaneConcentration,GasIpentaneConcentration,GasLhvEnergy,GasMethaneConcentration,GasN2Concentration,GasNbutaneConcentration,GasNeopentaneConcentration,GasNpentaneConcentration,GasPropaneConcentration,GasRelativeDensity,GasWobbeInf,GasWobbeSup,GrossPower,GrossEfficiency
2536,2015-05-17 16:00:00,66.951678,998.54342,35.22136,3.157346308,1.149359857,4.501855571,0.11413255300000001,41.10012385,0.33772409999999997,0.11450938599999999,37.15522923,86.65120999999999,4.696473999999999,0.4419885,0.0,0.10383889999999998,1.876943571,0.644046029,46.29123077,51.20662923,710.3519427,58.09432474
2537,2015-05-17 17:00:00,62.98104,998.5735,35.65755,3.1637101430000003,1.149597154,4.512091000000001,0.11405403800000001,41.19849615,0.3381645,0.115219615,37.24646154,86.61095,4.6792676,0.44145544299999995,0.0,0.10450250000000001,1.89725175,0.645856769,46.38460429,51.30432286,731.5212576,58.15959367
2538,2015-05-17 18:00:00,60.85431,998.6299,35.42535,3.163343308,1.163592615,4.628931768999999,0.120344353,41.29255,0.337981669,0.117132,37.33376,86.5767,4.6366206,0.44237513799999995,0.0,0.10424756199999999,1.934776429,0.646163577,46.39440538,51.31551538,664.4917872999999,58.10739338
2539,2015-05-17 19:00:00,61.24101667,999.01364,35.00217,3.1619775000000003,1.176547143,4.594010143,0.12429353300000001,41.21980923,0.342216077,0.118038854,37.26595538,86.57649692,4.604157857,0.44664476200000003,0.0,0.105454323,1.916105154,0.6455081429999999,46.38333,51.30447,726.7227867,57.65016422
2540,2015-05-17 20:00:00,42.617909999999995,999.643175,36.52778,3.1622778460000003,1.180692462,4.631619857,0.122061943,41.23396615,0.344884143,0.118166143,37.27890308,86.56406571,4.582793768999999,0.448995614,0.0,0.105569057,1.9401037859999999,0.645631492,46.39868154,51.32117846,726.6078431,58.27486863
2541,2015-05-17 21:00:00,37.98105,1000.153667,36.87066,3.160913429,1.178071846,4.556144615,0.12179392300000001,41.21537769,0.34149517100000004,0.11739112300000001,37.26120538,86.68057333,4.552395692,0.44458240000000004,0.0,0.104510571,1.9183525380000002,0.644947885,46.40269143,51.32680857,721.4749956,58.1400478
2542,2015-05-17 22:00:00,23.260270000000002,1000.509091,38.48597,3.1587577689999997,1.169438308,4.550033538,0.12232600800000001,41.18065615,0.33684949999999997,0.115417164,37.22855923,86.74953154,4.540985846,0.43876446700000005,0.0,0.10322233300000001,1.894069714,0.644100808,46.38489923,51.30900846,718.8683667,58.33754396
2543,2015-05-17 23:00:00,21.51813333,1000.45175,37.13325,3.1594602860000003,1.162640538,4.559912308,0.12018889999999999,41.2008125,0.337324285,0.11519262300000001,37.24720417,86.72785400000001,4.537135692,0.439635369,0.0,0.1027026,1.8930516919999998,0.644313846,46.40205214,51.32736571,720.4035273,58.19714491
2544,2015-05-18 00:00:00,25.133101999999997,999.8900800000001,35.80729,3.1592597139999996,1.156287,4.559907385,0.119736671,41.17136231,0.33642159299999996,0.11525410000000001,37.22018846,86.70575077,4.578196,0.43977289299999994,0.0,0.10346121400000001,1.887258857,0.6442100000000001,46.38155786,51.30487429,720.14203,58.42235873
2545,2015-05-18 01:00:00,26.09953778,999.647925,35.88759,3.160485154,1.156830692,4.577458,0.121213146,41.19647,0.339841121,0.117362315,37.24393,86.63769692,4.605484923,0.44434665700000003,0.0,0.10487602900000001,1.906072429,0.644810831,46.37941,51.30143462,726.2755083,58.27447923
2546,2015-05-18 02:00:00,19.63795,999.2143428999999,36.472445,3.1620052860000003,1.162603071,4.611934357,0.12067835,41.24101769,0.343867379,0.11796519300000001,37.28534846,86.579295,4.584509714,0.449894943,0.0,0.105779971,1.9233695709999998,0.645433529,46.40377286,51.32704286,724.2902484,58.596466799999995
2547,2015-05-18 03:00:00,24.1771575,998.9143625,35.39063,3.162756143,1.1633749290000002,4.6318974619999995,0.12128239999999998,41.25402077,0.346194154,0.11906957900000001,37.29745615,86.54827231,4.5840980710000006,0.453549585,0.0,0.10708332300000001,1.932357846,0.645644471,46.41303571,51.33663429,729.2311530000001,58.2990715
2548,2015-05-18 04:00:00,40.916154999999996,999.2913556,33.23514,3.163080077,1.160065462,4.602189,0.123545986,41.24464846,0.34810055700000003,0.120979954,37.28894538,86.54001077,4.603777385,0.45706835700000004,0.0,0.10820095699999999,1.931325,0.645823838,46.40770692,51.33048,735.3942625,58.21026927
2549,2015-05-18 05:00:00,25.90629143,999.6456,34.16884,3.1622755380000003,1.1603135709999999,4.562059786,0.125715708,41.23249615,0.34704956200000003,0.121413886,37.27788923,86.56972357,4.6268237139999995,0.456904562,0.0,0.109467254,1.918939615,0.645601486,46.38215538,51.30293923,728.4555462000001,58.45821977
2550,2015-05-18 06:00:00,15.823929999999999,1000.426,34.1590725,3.161418,1.167481333,4.548449214,0.12661387699999999,41.24170846,0.348901746,0.121928,37.28656615,86.60102818,4.634218333,0.461799954,0.0,0.11118040800000001,1.9252093080000001,0.645503067,46.36044571,51.27968143,685.2790669,58.1506084
2551,2015-05-18 07:00:00,15.086082500000002,1001.13375,35.531684999999996,3.162859385,1.1684395379999999,4.53164275,0.12820316199999998,41.24285538,0.350148315,0.124497508,37.28746231,86.56514231,4.6278777689999995,0.46474193799999997,0.0,0.1117847,1.9200225380000002,0.646010646,46.38203923,51.30232615,690.2692477,58.32963294
2552,2015-05-18 08:00:00,23.63160667,1001.686,36.77409,3.161283231,1.153958571,4.504283385,0.12823510000000002,41.23373,0.35096550000000004,0.123827229,37.27903,86.606215,4.637316643,0.465341054,0.0,0.111604669,1.9061012309999998,0.645605321,46.36758231,51.28769538,705.98235,58.10384336
2553,2015-05-18 09:00:00,19.43721,1002.29525,37.85157,3.1640580000000003,1.151157846,4.549024429,0.126706485,41.25523231,0.355279223,0.124696692,37.29899615,86.56249,4.644275385,0.470577577,0.0,0.11190953099999999,1.922307385,0.646001438,46.40997,51.332159999999995,719.3093338,58.41234861
2554,2015-05-18 10:00:00,19.28530333,1002.505769,38.65886,3.163744286,1.14542,4.568231,0.125508329,41.28120833,0.3560514,0.12366700000000001,37.322695,86.56240600000001,4.597072,0.470444057,0.0,0.111166371,1.938035,0.6459227,46.43584714,51.36105429,726.109745,58.38922859
2555,2015-05-18 11:00:00,23.70334,1002.4267140000001,39.55296,3.164292769,1.163137538,4.597119,0.124650329,41.28509385,0.3533423,0.12385368599999999,37.32637308,86.5552,4.596228308,0.46536153799999996,0.0,0.109423854,1.937204154,0.646262115,46.42834462,51.352270000000004,725.8092728999999,58.39912869
2556,2015-05-18 12:00:00,27.99780333,1001.9119999999999,38.65343,3.165063538,1.160459385,4.6244300769999995,0.12396805,41.30307846,0.35624870000000003,0.118846954,37.34359462,86.45812,4.601475231,0.46943599999999996,0.0,0.1101673,1.962214,0.646156369,46.43672846,51.36085923,723.330575,58.46908539
2557,2015-05-18 13:00:00,30.523455,1001.197,37.9329475,3.166132769,1.174369714,4.631999308,0.123168969,41.320282500000005,0.36061762299999994,0.121637323,37.3595675,86.42872857,4.5703662860000005,0.473199938,0.0,0.110644471,1.988002923,0.6467853570000001,46.45708231,51.38243462,696.9589079,58.28291589
2558,2015-05-18 14:00:00,48.130786,1000.498333,35.87457,3.1667005,1.181886462,4.672591154,0.12117197099999999,41.33076,0.359312577,0.12240790800000001,37.36953154,86.40009154,4.573766153999999,0.470584469,0.0,0.109053692,1.9991085380000002,0.647151192,46.45346,51.377925,731.9179082999999,58.20324285
2559,2015-05-18 15:00:00,60.31057,999.8054332999999,34.33594,3.166163231,1.175591471,4.7273361430000005,0.11872573800000001,41.31762333,0.36630463799999996,0.1222837,37.35825167,86.337198,4.598339154,0.48158774600000004,0.0,0.109952723,2.025897,0.647533492,46.43473,51.35767308,733.9087341,58.41037557
2560,2015-05-18 16:00:00,60.7024,999.5045,34.939240000000005,3.165335143,1.168969143,4.6448664289999995,0.1231825,41.29278308,0.361383943,0.122514764,37.33402,86.423695,4.611417308,0.474388514,0.0,0.109770138,2.002513929,0.647540831,46.42228143,51.34463,689.678626,58.18900574
2561,2015-05-18 17:00:00,38.988355,999.5486076999999,37.52171,3.165459077,1.192034,4.655195,0.12245530000000002,41.29265692,0.356612931,0.122060592,37.33436692,86.35497875,4.702942333,0.467990731,0.0,0.10966215,1.975434154,0.647078186,46.40482769,51.32521615,699.5223235000001,57.88403014
2562,2015-05-18 18:00:00,40.241609999999994,999.74195,36.549479999999996,3.164264615,1.201435,4.611165154,0.125643271,41.2355,0.354102531,0.122409531,37.28177,86.44404846,4.623416154,0.46568442299999996,0.0,0.10942473800000001,1.956612615,0.6467435770000001,46.35550846,51.27173231,693.7857477000001,58.08691548
2563,2015-05-18 19:00:00,36.453509999999994,1000.04985,36.40191,3.16372,1.192835615,4.607923308,0.12422844599999999,41.2337,0.353091779,0.121033485,37.27965,86.43968833,4.653220071000001,0.46517690700000003,0.0,0.10877184599999999,1.947409643,0.646620314,46.366409999999995,51.284240000000004,712.7254702,57.14737467
2564,2015-05-18 20:00:00,34.90307,1000.683,35.52952,3.165254286,1.183587231,4.633148857,0.125808062,41.28727538,0.355221154,0.12335530000000001,37.32927462,86.41138000000001,4.629632077,0.46823474600000003,0.0,0.10968170000000001,1.955042385,0.6470212,46.40397,51.32445714,733.1565024,58.42018553
2565,2015-05-18 21:00:00,36.225045,1001.0808,34.63325,3.166124615,1.179116714,4.643320615,0.125905785,41.3034,0.35490698600000004,0.1227745,37.34413077,86.40718000000001,4.614961429,0.466996329,0.0,0.109925538,1.9600259999999998,0.6471128620000001,46.42484538,51.34677538,730.3229673,58.57859492
2566,2015-05-18 22:00:00,39.38621,1001.31,33.901915,3.163327923,1.1571994620000001,4.599036846000001,0.12502665,41.252495,0.34991490000000003,0.12113262300000001,37.296504999999996,86.52617714,4.6101160000000005,0.45988290000000004,0.0,0.10836359999999999,1.94022,0.645984962,46.39971692,51.32142769,734.4160057,58.42209785
2567,2015-05-18 23:00:00,35.77474,1001.452889,33.33768,3.1617224289999997,1.152067231,4.542342286,0.123898823,41.20865923,0.34367480799999994,0.120731546,37.25586692,86.59146833,4.663622154,0.45401203799999995,0.0,0.10686805699999999,1.8915083080000001,0.645589857,46.36462286,51.28403429,737.5529364,58.28646974
2568,2015-05-19 00:00:00,12.597660000000001,1001.316308,33.78907,3.162068154,1.15735,4.526412615,0.123082071,41.19035462,0.348881557,0.122075186,37.23935308,86.54178143,4.692872643,0.461436357,0.0,0.1088838,1.906497071,0.645776492,46.34598923,51.26312923,705.92796,57.64030888
2569,2015-05-19 01:00:00,19.193070000000002,1001.338083,32.55643,3.163169692,1.155563231,4.557765846000001,0.124154085,41.21741308,0.351686923,0.122511762,37.26452846,86.49311308,4.680264615,0.464711985,0.0,0.110259064,1.923261154,0.6460267,46.35502615,51.27214923,733.5015444000001,58.56531121
2570,2015-05-19 02:00:00,16.4198125,1001.291,30.77908,3.164320571,1.14947,4.597212824,0.12391918800000001,41.25385417,0.352783169,0.122465931,37.2981625,86.4615,4.656073231000001,0.465323246,0.0,0.110283323,1.9356977690000001,0.646279023,46.3937,51.31391143,744.5818902999999,58.26239468
2571,2015-05-19 03:00:00,13.552515,1001.7139999999999,31.25940667,3.1658585,1.1449185,4.610597765,0.12376784699999999,41.24920462,0.353845731,0.1258391,37.29403538,86.434092,4.652623769,0.467520315,0.0,0.111111462,1.932710462,0.646970443,46.43824833,51.361855,713.5708917000001,57.96480112
2572,2015-05-19 04:00:00,30.88167833,1002.117,30.845270000000003,3.168384923,1.194433714,4.6154425,0.127285092,41.27077231,0.3618482,0.13152017900000001,37.31452308,86.31018,4.6756582,0.4797969,0.0,0.114288592,1.9499514999999998,0.648102186,46.41041,51.32890846,720.3301138999999,58.3608519
2573,2015-05-19 05:00:00,19.52160667,1002.510462,30.128040000000002,3.169222,1.185705429,4.6036805,0.12977115,41.31519538,0.369776886,0.132471693,37.35599385,86.29875714,4.668761571,0.492252571,0.0,0.11742830000000001,1.968420429,0.6485035,46.42075692,51.33963385,730.5670871,58.66377695
2574,2015-05-19 06:00:00,16.396304999999998,1002.830333,30.27344,3.168118,1.166731143,4.592816714,0.130324114,41.32149692,0.37075890799999994,0.133423207,37.3618,86.33324300000001,4.682389429,0.495080431,0.0,0.117550914,1.9628539230000002,0.6481240229999999,46.4182,51.337759999999996,645.5561052999999,57.73354229
2575,2015-05-19 07:00:00,11.45472,1003.1452859999999,32.8852,3.165714571,1.172204,4.596715462,0.130508008,41.31643154,0.369166208,0.127578915,37.35711077,86.3806,4.691218,0.492279931,0.0,0.1155596,1.960278769,0.647189892,46.37908,51.29655714,637.984547,57.64225450000001
2576,2015-05-19 08:00:00,11.9222,1003.275333,34.97505,3.1665678460000004,1.159485846,4.601470857,0.12912262900000002,41.28362167,0.36208705700000005,0.127413054,37.326454999999996,86.37184,4.692190923,0.481738086,0.0,0.11437280000000001,1.9445484290000001,0.647334415,46.39779077,51.31650538,736.3139769,58.37511983
2577,2015-05-19 09:00:00,30.617947499999996,1003.5804,33.302955,3.167004923,1.138653077,4.6143339999999995,0.12781420000000002,41.30228154,0.36291,0.12678646400000002,37.34365923,86.37631077,4.6911110769999995,0.4816984,0.0,0.113326123,1.965611,0.647324979,46.41798769,51.33845846,744.3693975,58.31997889
2578,2015-05-19 10:00:00,45.08825,1003.584,33.19037375,3.1669163080000002,1.141603385,4.633177692,0.12793069199999998,41.306490000000004,0.359513354,0.12524543800000001,37.34750385,86.35890071,4.69074,0.474656154,0.0,0.111738954,1.978578385,0.647233408,46.41820308,51.33876923,698.8319811000001,58.7757934
2579,2015-05-19 11:00:00,44.41240857,1003.4946669999999,33.37094667,3.166024,1.140354,4.628635385,0.125748269,41.29749,0.35947517700000003,0.12362460800000001,37.33891,86.38662154,4.680746357,0.47453476899999997,0.0,0.111295086,1.9702404619999998,0.646913146,46.40898,51.329345,650.6459633,57.46110457
2580,2015-05-19 12:00:00,60.53783000000001,1003.0635,32.10504,3.1660420769999997,1.151250846,4.632480923,0.123751162,41.300309999999996,0.359880469,0.124260662,37.34167,86.37623231,4.682202154,0.474430015,0.0,0.112798292,1.9733610769999999,0.647024746,46.40271462,51.32240154,620.4843133999999,57.60344408
2581,2015-05-19 13:00:00,60.382909999999995,1002.410333,32.1441,3.167032846,1.171932846,4.624362429,0.126398071,41.27844231,0.36123937899999997,0.12618574300000002,37.32175923,86.33433769,4.690030769,0.47770069299999995,0.0,0.113732123,1.9747165,0.647609443,46.39536692,51.31341077,649.6648303,58.19555896
2582,2015-05-19 14:00:00,63.34093000000001,1001.66,32.19184,3.165749538,1.184648462,4.604638308,0.12688016900000001,41.26841583,0.360884415,0.124884831,37.31254667,86.36584714,4.6979245380000005,0.478915692,0.0,0.112902062,1.962380615,0.647198154,46.36802769,51.28428538,662.6483943,56.75515013
2583,2015-05-19 15:00:00,64.753325,1001.090333,32.371959999999994,3.164429077,1.193551538,4.616038308,0.125675129,41.259208799999996,0.361704431,0.12402625,37.3043624,86.24249,4.715733462,0.4920928,0.0,0.11223705699999999,1.9865625,0.6468603310000001,46.3312,51.24470385,666.2345917,58.00957389999999
2584,2015-05-19 16:00:00,67.11968375,1000.454,32.282990000000005,3.1661137860000004,1.202431,4.636551385,0.125324931,41.249978399999996,0.361504438,0.12492805,37.29618320000001,86.303258,4.735665545,0.491778631,0.0,0.11212956199999999,1.966026917,0.6475350999999999,46.35578786,51.27042643,669.2028356000001,57.64673222
2585,2015-05-19 17:00:00,65.67654,1000.5003,32.51085,3.1644792139999995,1.176087,4.5958597139999995,0.1246224,41.23584,0.355488157,0.123847523,37.28202769,86.430072,4.7133525,0.471180969,0.0,0.11156954300000001,1.928886846,0.646548331,46.37496214,51.29306357,724.0878252,58.33118179
2586,2015-05-19 18:00:00,60.1888,1000.9366669999999,32.9741775,3.1604702139999996,1.122395571,4.5243258,0.124126813,41.18430857,0.349380629,0.122773971,37.23337,86.605985,4.707212857,0.464677457,0.0,0.109280457,1.8846316669999998,0.644892,46.34874571,51.26757571,668.2250917,57.848436899999996
2587,2015-05-19 19:00:00,58.23568,1001.268,32.56758714,3.160402615,1.122008538,4.5333065999999995,0.127213293,41.15988,0.35002459999999996,0.121795308,37.210675,86.55982,4.716765714,0.46515744600000003,0.0,0.11048505,1.879272385,0.644779243,46.34317462,51.26147385,691.7393582999999,57.592230900000004
2588,2015-05-19 20:00:00,61.46195,1001.576143,31.786025,3.162192154,1.1408985,4.5438065000000005,0.123690815,41.18841077,0.349342815,0.12135885,37.23745,86.52965333,4.704434769,0.464198964,0.0,0.110104131,1.905273286,0.645461415,46.35624231,51.27436308,758.5845515999999,58.52096674
2589,2015-05-19 21:00:00,59.768335,1001.8505,31.50112143,3.163554538,1.154283923,4.5710165,0.123586446,41.228845,0.350388792,0.12157689199999999,37.275040000000004,86.49507692,4.676093077,0.463135336,0.0,0.10970360800000001,1.9316586919999998,0.6460385000000001,46.37558308,51.29455385,730.7534448,58.59630055
2590,2015-05-19 22:00:00,66.55454,1002.3052,31.13932,3.1645562000000003,1.163257154,4.629215615,0.120967121,41.27239462,0.35140387100000003,0.12162094300000001,37.31519154,86.47434923,4.628507143,0.46421456200000005,0.0,0.10915799999999999,1.956446357,0.646345331,46.408424,51.329988,730.2186272999999,58.10203264
2591,2015-05-19 23:00:00,69.33955,1002.363,31.181645,3.165228615,1.1705379999999999,4.647219286,0.11876760000000001,41.30204462,0.351692715,0.120526243,37.34241462,86.46698923,4.57335,0.46123425700000004,0.0,0.108491815,1.983053154,0.6465407,46.43973846,51.36402692,739.0147450000001,58.45333831
2592,2015-05-20 00:00:00,72.05946,1002.279,30.197490000000002,3.164670857,1.175011538,4.644193615,0.117417285,41.28603538,0.35148025,0.1195059,37.32767615,86.43940083,4.643682,0.461115538,0.0,0.10807690699999999,1.982659,0.646299314,46.42954429,51.35323571,697.8640747000001,58.25692656
2593,2015-05-20 01:00:00,74.51353,1002.043667,30.05643,3.164592,1.179926333,4.5977129230000005,0.11662781400000001,41.23047077,0.34890832299999996,0.120553038,37.27657462,86.448215,4.6128788,0.45838365,0.0,0.107576454,1.960718714,0.646293486,46.42561,51.34895,710.9186794999999,58.05894597
2594,2015-05-20 02:00:00,77.34374667,1001.953,29.6224,3.160662462,1.098456429,4.5423302219999995,0.11834595699999999,41.14965385,0.34489551399999996,0.119465029,37.20193923,86.51425769,4.795963143,0.45401779999999997,0.0,0.10684749999999998,1.925241231,0.645280831,46.31113923,51.22578385,748.9546799999999,58.19337769
2595,2015-05-20 03:00:00,79.04972,1001.948556,29.25781333,3.160359357,1.079093571,4.504646667,0.1236221,41.13391308,0.345668429,0.118867023,37.18726154,86.56324429,4.820086571,0.45637040000000006,0.0,0.108376729,1.915592786,0.644800954,46.30967714,51.22444571,728.1255917000001,57.56643546
2596,2015-05-20 04:00:00,79.56362,1002.366667,28.48958667,3.1582812139999996,1.0752257859999999,4.4728349419999995,0.1222193,41.17511,0.3533162,0.11886320800000001,37.22568,86.577934,4.840140154,0.464786171,0.0,0.107410369,1.882178,0.644065807,46.27395143,51.18675286,750.5330922999999,57.97029482
2597,2015-05-20 05:00:00,76.64026,1002.7874439999999,28.08377,3.156699769,1.0709992309999998,4.458638712,0.12220892900000001,41.15941538,0.34176407700000005,0.1194049,37.21103308,86.74815,4.878593643,0.4581518,0.0,0.108469946,1.839531923,0.643733863,46.22528923,51.13487154,741.6804783,57.9771969
2598,2015-05-20 06:00:00,71.84245,1003.187,29.12471667,3.155974231,1.062644857,4.444442481,0.12267515,41.14372077,0.337778087,0.119925221,37.19638615,86.76993643,4.89809725,0.44469647700000003,0.0,0.109615243,1.8217986919999998,0.643780429,46.20793538,51.11632231,560.1044109000001,55.07053347
2599,2015-05-20 07:00:00,67.96332,1003.8414,30.8724,3.156336,1.060527286,4.43024625,0.123058685,41.12802615,0.33671174600000003,0.11970899199999999,37.18173923,86.78061267,4.891598143,0.447500085,0.0,0.109539686,1.824535385,0.643826995,46.23657231,51.14712769,563.6334247000001,57.02561976
2600,2015-05-20 08:00:00,51.818095,1004.47,35.83768,3.158288923,1.066641923,4.416050019,0.12391723800000001,41.11233154,0.339751177,0.11902225400000001,37.16709231,86.70252467,4.831263857,0.45340793100000004,0.0,0.1092754,1.861440154,0.643991585,46.28324923,51.19704462,739.1808833,58.01149492
2601,2015-05-20 09:00:00,43.3431,1004.7075,33.7869,3.1601747860000002,1.071368077,4.4357077689999995,0.125034793,41.12632667,0.34363165700000003,0.121046664,37.17997667,86.65367429,4.812668769,0.457475885,0.0,0.1101952,1.896287714,0.644704436,46.31758786,51.23339143,741.5224632999999,58.47184918
2602,2015-05-20 10:00:00,45.32455667,1004.767667,34.2485925,3.1613581539999998,1.070994077,4.452807769,0.123434885,41.14478308,0.34535267700000005,0.121978636,37.19702615,86.59378444,4.798280462,0.459648729,0.0,0.1108296,1.902608286,0.644956864,46.34079615,51.25802154,720.2086172999999,57.89222208
2603,2015-05-20 11:00:00,51.58540667,1004.705,33.484702500000004,3.1615759999999997,1.072938786,4.4714433080000004,0.12320910000000002,41.17281231,0.34627000799999996,0.122988931,37.22296308,86.59936143,4.776083,0.46039144600000004,0.0,0.111673757,1.9199886919999998,0.6452027229999999,46.35671,51.27544,731.9738527000001,57.90260247
2604,2015-05-20 12:00:00,63.961225,1004.188,32.860240000000005,3.162663385,1.077196214,4.515004714,0.12302097699999999,41.227284999999995,0.350451423,0.122135038,37.273525,86.56493857,4.746432714,0.4633697,0.0,0.11002924300000001,1.947447615,0.645483138,46.38567615,51.30652,704.2967197,58.04482262
2605,2015-05-20 13:00:00,68.9787675,1003.447667,32.608509999999995,3.164587615,1.089049385,4.546785923,0.121983315,41.26292231,0.354011862,0.12172754599999999,37.30667769,86.48124538,4.72883,0.45692739299999996,0.0,0.11075637699999999,1.972384538,0.6460923000000001,46.40781385,51.32932462,695.7098164,58.45317921
2606,2015-05-20 14:00:00,71.08109250000001,1002.617,32.590282,3.1544624289999996,1.05696532,4.304448067,0.122156222,41.2453125,0.3240234,0.11730222300000001,37.2868375,86.59106833,4.627918222,0.41335298200000004,0.0,0.10680196199999999,1.8421822730000001,0.6448975,46.47651111,51.40809259,712.6839506,58.73559836
2607,2015-05-20 15:00:00,72.2168,1002.138,32.30035,3.153463,0.972790888,4.265040867,0.12258668800000001,41.22102385,0.313813286,0.11607239999999999,37.26134923,86.87224833,4.5821760000000005,0.414451969,0.0,0.106158208,1.80476225,0.6427470999999999,46.55464444,51.4982037,656.2891727000001,57.57483648
2608,2015-05-20 16:00:00,73.18523707,1001.7818800000001,32.60336721,3.1556231969999997,0.91858523,4.26811675,0.123017153,41.22592632,0.313040627,0.117583133,37.26904704,87.02415185,4.600615734,0.415550955,0.0,0.10644699199999999,1.813497661,0.641559369,46.58227868,51.53015646,662.2152092,57.4590453
2609,2015-05-20 17:00:00,73.15275535,1001.789399,32.62619604,3.1559149630000003,0.92431712,4.27968925,0.12344761900000001,41.235335299999996,0.31415546,0.11758945300000001,37.27764816,86.99506828,4.608442046,0.41664994200000005,0.0,0.10648703,1.818770541,0.641719374,46.57384212,51.52056754,663.0572243,57.46874591
2610,2015-05-20 18:00:00,73.12027363,1001.796918,32.64902487,3.1562067289999995,0.93004901,4.29126175,0.123878085,41.24474427,0.31527029300000003,0.11759577199999999,37.28624928,86.96598471,4.616268358,0.417748929,0.0,0.106527068,1.824043422,0.641879379,46.56540557,51.51097862,663.8992393999999,57.478402100000004
2611,2015-05-20 19:00:00,73.08779191,1001.8044369999999,32.6718537,3.156498495,0.9357809000000001,4.30283425,0.12430855099999999,41.25415324,0.316385126,0.11760209199999999,37.294850399999994,86.93690115,4.62409467,0.418847915,0.0,0.106567106,1.8293163030000001,0.6420393839999999,46.55696902,51.50138969,664.7412545,57.48801402
2612,2015-05-20 20:00:00,73.05531019,1001.811956,32.69468253,3.156790262,0.94151279,4.31440675,0.124739017,41.26356221,0.317499959,0.117608411,37.30345153,86.90781758,4.631920982,0.419946902,0.0,0.106607144,1.834589183,0.642199389,46.54853246,51.49180077,665.5832696,57.49758179
2613,2015-05-20 21:00:00,73.02282847,1001.819475,32.71751136,3.157082028,0.94724468,4.32597925,0.125169483,41.27297118,0.318614792,0.117614731,37.31205265,86.87873401,4.639747294,0.421045888,0.0,0.106647182,1.839862064,0.642359393,46.54009591,51.48221185,666.4252847,57.50710556
2614,2015-05-20 22:00:00,72.99034675,1001.8269939999999,32.74034019,3.1573737939999997,0.95297657,4.33755175,0.12559994900000002,41.28238016,0.319729625,0.11762105,37.32065377,86.84965045,4.647573606,0.422144875,0.0,0.10668722,1.845134945,0.642519398,46.53165935,51.47262292,667.2672997999999,57.51658544
2615,2015-05-20 23:00:00,72.95786502,1001.8345130000001,32.76316903,3.15766556,0.95870846,4.34912425,0.126030415,41.29178913,0.320844458,0.11762737,37.32925489,86.82056688,4.6553999169999996,0.423243862,0.0,0.106727258,1.8504078259999999,0.6426794029999999,46.52322279999999,51.463034,668.1093149000001,57.52602158
2616,2015-05-21 00:00:00,72.9253833,1001.842032,32.78599786,3.1579573260000005,0.96444035,4.36069675,0.126460881,41.3011981,0.32195929100000004,0.117633689,37.33785601,86.79148331,4.663226229,0.424342848,0.0,0.106767296,1.855680706,0.642839408,46.51478625,51.45344508,668.9513301,57.53541411
2617,2015-05-21 01:00:00,72.89290158,1001.849551,32.80882669,3.1582490919999997,0.97017224,4.37226925,0.126891347,41.31060707,0.32307412399999996,0.117640009,37.34645713,86.76239975,4.671052541,0.425441835,0.0,0.106807334,1.8609535869999998,0.642999413,46.50634969,51.44385615,669.7933452000001,57.54476316
2618,2015-05-21 02:00:00,72.86041986,1001.8570699999999,32.83165552,3.1585408580000003,0.97590413,4.38384175,0.127321812,41.32001604,0.324188957,0.11764632800000001,37.35505826,86.73331618,4.6788788530000005,0.426540821,0.0,0.106847372,1.866226468,0.643159418,46.49791314,51.43426723,670.6353602999999,57.55406886
2619,2015-05-21 03:00:00,72.82793814,1001.864589,32.85448435,3.158832625,0.98163602,4.39541425,0.127752278,41.32942502,0.32530379,0.11765264800000001,37.36365938,86.70423261,4.686705165,0.42763980799999995,0.0,0.10688741,1.871499349,0.643319423,46.48947658,51.42467831,671.4773754,57.56333135
2620,2015-05-21 04:00:00,72.79545642,1001.872108,32.87731318,3.159124391,0.98736791,4.40698675,0.12818274400000002,41.33883399,0.326418623,0.11765896699999999,37.372260499999996,86.67514904,4.694531477,0.428738794,0.0,0.10692744800000001,1.876772229,0.643479428,46.48104003,51.41508938,672.3193905,57.57255075
2621,2015-05-21 05:00:00,72.7629747,1001.8796269999999,32.90014201,3.159416157,0.9930998,4.41855925,0.12861321,41.34824296,0.327533455,0.117665287,37.38086162,86.64606548,4.702357789,0.42983778100000003,0.0,0.10696748699999999,1.88204511,0.6436394329999999,46.47260348,51.40550046,673.1614056,57.58172719
2622,2015-05-21 06:00:00,72.73049298,1001.8871460000001,32.92297084,3.159707923,0.99883169,4.43013175,0.129043676,41.35765193,0.328648288,0.117671606,37.38946274,86.61698191,4.710184101,0.43093676799999997,0.0,0.107007525,1.887317991,0.643799438,46.46416692,51.39591154,674.0034207,57.5908608
2623,2015-05-21 07:00:00,72.69801126,1001.894665,32.94579968,3.1599996889999997,1.00456358,4.44170425,0.129474142,41.3670609,0.329763121,0.117677926,37.39806386,86.58789834,4.718010413,0.432035754,0.0,0.10704756300000001,1.892590872,0.643959443,46.45573037,51.38632262,674.8454357999999,57.59995172
